nomem_encr,doetmee,filled_f,BIO1,C18IDF,BIOFBTH_MAR,BIOFBC18H,BIOFBC18H_MAR
838333,yes,0,0,1,0,0,0
877239,yes,0,0,1,0,0,0
838333,yes,0,0,1,0,0,0
877239,yes,0,0,1,0,0,0
880133,no,-99,1,0,0,0,0
804418,yes,1,1,1,1,1,1
880133,no,-99,1,0,0,0,0
804418,yes,1,1,1,1,1,1
809799,yes,0,-99,0,0,0,0
843627,yes,0,-99,0,0,0,0
809799,yes,1,1,1,0,1,1
843627,no,-99,1,0,0,0,0
809799,yes,1,1,1,0,1,1
843627,no,-99,1,0,0,0,0
809799,yes,1,1,1,0,1,1
843627,no,-99,1,0,0,0,0
809799,yes,1,1,1,0,1,1
843627,no,-99,1,0,0,0,0
836871,yes,1,1,1,0,1,1
854269,yes,1,1,1,0,1,1
836871,yes,1,1,1,0,1,1
854269,yes,1,1,1,0,1,1
836871,yes,1,1,1,0,1,1
854269,no,-99,1,0,0,0,0
836871,no,-99,-99,0,0,0,0
854269,no,-99,-99,0,0,0,0
807427,yes,1,1,1,0,1,1
816549,yes,1,1,1,0,1,1
807427,yes,1,1,1,0,1,1
816549,yes,1,1,1,0,1,1
807427,yes,1,1,1,0,1,1
816549,yes,1,1,1,0,1,1
807427,yes,1,1,1,0,1,1
816549,yes,1,1,1,0,1,1
807427,yes,1,1,1,0,1,1
816549,yes,1,1,1,0,1,1
807427,yes,1,1,1,0,1,1
816549,yes,1,1,1,0,1,1
807427,yes,1,1,1,0,1,1
816549,yes,1,1,1,0,1,1
807427,yes,1,1,1,0,1,1
816549,yes,1,1,1,0,1,1
823144,yes,1,1,1,0,1,1
887197,yes,1,1,1,0,1,1
823144,yes,0,1,1,0,0,0
887197,yes,0,1,1,0,0,0
823144,yes,0,1,1,0,0,0
887197,yes,0,1,1,0,0,0
884588,yes,1,1,1,1,1,1
811325,yes,0,1,0,0,0,0
884588,yes,0,1,1,0,0,0
811325,yes,0,1,0,0,0,0
884588,yes,0,1,1,0,0,0
811325,yes,0,1,0,0,0,0
831222,yes,0,1,0,0,0,0
840429,yes,1,1,1,0,1,1
831222,no,-99,1,0,0,0,0
840429,yes,0,1,1,0,0,0
831222,no,-99,1,0,0,0,0
840429,yes,0,1,1,0,0,0
831222,no,-99,1,0,0,0,0
840429,yes,0,1,1,0,0,0
831222,no,-99,1,0,0,0,0
840429,yes,0,1,1,0,0,0
831222,no,-99,1,0,0,0,0
840429,yes,1,1,1,1,1,1
831222,no,-99,1,0,0,0,0
840429,yes,1,1,1,1,1,1
831222,no,-99,1,0,0,0,0
840429,yes,0,1,1,0,0,0
831222,no,-99,1,0,0,0,0
840429,yes,0,1,1,0,0,0
803884,yes,0,-99,0,0,0,0
810729,no,-99,-99,0,0,0,0
895632,yes,1,1,0,0,0,0
854855,yes,0,1,0,0,0,0
895632,yes,1,1,0,0,0,0
854855,yes,1,1,0,0,0,0
895632,yes,1,1,0,0,0,0
854855,yes,1,1,0,0,0,0
816983,yes,1,1,1,1,1,1
893786,yes,1,1,1,1,1,1
816983,yes,0,1,1,0,0,0
893786,yes,1,1,1,1,1,1
816983,yes,1,1,1,1,1,1
893786,yes,1,1,1,1,1,1
816983,yes,1,1,1,1,1,1
893786,yes,1,1,1,1,1,1
816983,yes,0,1,1,0,0,0
893786,yes,0,1,1,0,0,0
834637,yes,1,0,1,0,0,0
844790,no,-99,0,0,0,0,0
834637,yes,0,0,1,0,0,0
844790,no,-99,0,0,0,0,0
815216,yes,1,1,0,0,0,0
858969,no,-99,1,0,0,0,0
818045,yes,1,0,1,0,0,0
828115,yes,1,0,0,0,0,0
818045,yes,0,0,1,0,0,0
828115,yes,0,0,0,0,0,0
818045,yes,0,0,1,0,0,0
828115,yes,0,0,0,0,0,0
847924,yes,1,1,1,0,1,1
816629,yes,1,1,1,0,1,1
847924,yes,1,1,1,0,1,1
816629,yes,1,1,1,0,1,1
847924,yes,1,1,1,1,1,1
816629,yes,1,1,1,1,1,1
847924,yes,1,1,1,1,1,1
816629,yes,1,1,1,1,1,1
847924,yes,1,1,1,1,1,1
816629,yes,1,1,1,1,1,1
847924,yes,1,1,1,1,1,1
816629,yes,1,1,1,1,1,1
847924,yes,1,1,1,1,1,1
816629,yes,1,1,1,1,1,1
847924,yes,1,1,1,0,0,0
816629,yes,1,1,1,0,0,0
847924,yes,1,1,1,0,0,0
816629,yes,1,1,1,0,0,0
892279,yes,0,-99,0,0,0,0
821609,yes,0,-99,0,0,0,0
892279,yes,1,1,1,0,1,0
821609,yes,0,1,0,0,0,0
892279,yes,1,1,1,0,1,0
821609,no,-99,1,0,0,0,0
803729,yes,1,1,1,0,1,1
861740,yes,1,1,1,0,1,1
803729,yes,1,1,1,0,1,1
861740,yes,1,1,1,0,1,1
803729,yes,1,1,1,0,1,1
861740,yes,1,1,1,0,1,1
815914,no,-99,-99,0,0,0,0
886437,yes,0,-99,0,0,0,0
886437,yes,0,-99,0,0,0,0
815914,no,-99,-99,0,0,0,0
886437,yes,0,-99,0,0,0,0
815914,no,-99,-99,0,0,0,0
840521,yes,1,1,1,0,1,1
889566,yes,1,1,1,0,1,1
840521,yes,0,1,1,0,0,0
889566,yes,1,1,1,0,1,1
840164,yes,0,-99,0,0,0,0
850961,yes,0,-99,0,0,0,0
840164,no,-99,-99,0,0,0,0
850961,yes,0,-99,0,0,0,0
840164,no,-99,1,0,0,0,0
850961,yes,1,1,1,1,1,1
840164,no,-99,1,0,0,0,0
850961,yes,0,1,1,0,0,0
840164,no,-99,1,0,0,0,0
850961,yes,0,1,1,0,0,0
840164,no,-99,-99,0,0,0,0
850961,no,-99,-99,0,0,0,0
877542,yes,1,0,1,0,0,0
875399,yes,1,0,1,0,0,0
877542,yes,1,0,0,0,0,0
875399,yes,1,0,0,0,0,0
877542,yes,1,0,0,0,0,0
875399,yes,1,0,0,0,0,0
886758,yes,0,-99,0,0,0,0
825363,yes,0,-99,0,0,0,0
862261,yes,1,1,1,0,1,1
845257,yes,1,1,1,0,1,1
862261,yes,1,1,1,0,1,1
845257,yes,1,1,1,0,1,1
862261,yes,1,1,1,0,1,1
845257,yes,1,1,1,0,1,1
862261,yes,1,1,1,0,1,1
845257,yes,1,1,1,0,1,1
862261,yes,1,1,1,0,1,1
845257,yes,1,1,1,0,1,1
862261,yes,1,1,1,1,1,1
845257,yes,1,1,1,1,1,1
862261,yes,1,1,1,1,1,1
845257,yes,1,1,1,1,1,1
862261,yes,1,1,1,1,1,1
845257,yes,1,1,1,1,1,1
862261,yes,1,1,1,1,1,1
845257,yes,1,1,1,1,1,1
817764,no,-99,1,0,0,0,0
880834,yes,1,1,1,1,1,1
817764,no,-99,1,0,0,0,0
880834,yes,1,1,1,1,1,1
817764,no,-99,1,0,0,0,0
880834,yes,1,1,1,1,1,1
817764,no,-99,1,0,0,0,0
880834,yes,1,1,1,1,1,1
817764,no,-99,1,0,0,0,0
880834,yes,1,1,1,0,0,0
817764,no,-99,1,0,0,0,0
880834,yes,1,1,1,0,0,0
817764,no,-99,1,0,0,0,0
880834,yes,1,1,0,0,0,0
817764,no,-99,1,0,0,0,0
880834,yes,1,1,0,0,0,0
817764,no,-99,1,0,0,0,0
880834,yes,1,1,0,0,0,0
855352,yes,1,0,1,0,0,0
841955,no,-99,0,0,0,0,0
855352,yes,1,0,1,0,0,0
841955,no,-99,0,0,0,0,0
855352,yes,1,0,1,0,0,0
841955,no,-99,0,0,0,0,0
855352,yes,1,0,1,0,0,0
841955,no,-99,0,0,0,0,0
819937,yes,1,1,1,0,1,0
834866,yes,1,1,1,0,1,0
819937,yes,1,1,1,0,1,0
834866,yes,1,1,1,0,1,0
819937,yes,1,1,1,0,1,1
834866,yes,1,1,1,0,1,1
819937,yes,1,1,1,0,1,1
834866,yes,1,1,1,0,1,1
852587,yes,1,1,1,1,1,1
843267,yes,1,1,1,1,1,1
852587,yes,0,1,0,0,0,0
843267,yes,1,1,0,0,0,0
852587,yes,1,1,0,0,0,0
843267,yes,1,1,0,0,0,0
852587,no,-99,1,0,0,0,0
843267,yes,0,1,0,0,0,0
852587,no,-99,1,0,0,0,0
843267,yes,0,1,0,0,0,0
852587,no,-99,1,0,0,0,0
843267,yes,1,1,0,0,0,0
843267,yes,1,1,0,0,0,0
852587,no,-99,1,0,0,0,0
857369,yes,1,1,0,0,0,0
800839,yes,1,1,0,0,0,0
857369,yes,1,1,0,0,0,0
800839,yes,1,1,0,0,0,0
857369,no,-99,-99,0,0,0,0
800839,no,-99,-99,0,0,0,0
857369,no,-99,-99,0,0,0,0
800839,no,-99,-99,0,0,0,0
857369,no,-99,-99,0,0,0,0
800839,no,-99,-99,0,0,0,0
833212,no,-99,1,0,0,0,0
843704,yes,1,1,1,0,0,0
833212,no,-99,1,0,0,0,0
843704,yes,1,1,0,0,0,0
833212,no,-99,1,0,0,0,0
843704,yes,1,1,0,0,0,0
836071,yes,1,1,1,0,1,0
870578,yes,1,1,1,0,1,0
836071,yes,1,1,1,0,1,0
870578,yes,1,1,1,0,1,0
836071,yes,1,1,1,0,1,0
870578,yes,1,1,1,0,1,0
836071,yes,1,1,1,0,1,0
870578,yes,1,1,1,0,1,0
836071,yes,1,1,1,0,1,0
870578,yes,1,1,1,0,1,0
836071,yes,1,1,1,0,1,0
870578,yes,1,1,1,0,1,0
836071,yes,1,1,1,0,1,0
870578,yes,1,1,1,0,1,0
836071,yes,0,1,1,0,0,0
870578,yes,0,1,1,0,0,0
836071,yes,0,1,1,0,0,0
870578,yes,1,1,1,0,1,0
859399,yes,0,-99,0,0,0,0
816394,yes,0,-99,0,0,0,0
814260,no,-99,1,0,0,0,0
861727,yes,1,1,1,0,1,1
814260,no,-99,1,0,0,0,0
861727,yes,1,1,1,0,1,1
814260,no,-99,1,0,0,0,0
861727,yes,0,1,1,0,0,0
814260,no,-99,1,0,0,0,0
861727,yes,0,1,1,0,0,0
814260,no,-99,1,0,0,0,0
861727,yes,0,1,1,0,0,0
814260,no,-99,1,0,0,0,0
861727,yes,0,1,1,0,0,0
850796,yes,1,1,1,0,1,0
821737,yes,1,1,1,0,1,0
850796,yes,1,1,1,0,1,1
821737,yes,1,1,1,0,1,1
850796,yes,1,1,1,0,1,1
821737,yes,1,1,1,0,1,1
850796,yes,0,1,1,0,0,0
821737,yes,1,1,1,0,1,1
850796,no,-99,1,0,0,0,0
821737,yes,1,1,1,0,1,1
850796,no,-99,1,0,0,0,0
821737,yes,1,1,1,0,1,1
850796,no,-99,1,0,0,0,0
821737,yes,1,1,1,0,1,1
850796,no,-99,1,0,0,0,0
821737,yes,1,1,1,0,1,1
850796,no,-99,1,0,0,0,0
821737,yes,1,1,1,0,1,1
882290,no,-99,1,0,0,0,0
860394,yes,1,1,1,0,1,1
882290,no,-99,1,0,0,0,0
860394,yes,1,1,1,0,1,1
882290,no,-99,1,0,0,0,0
860394,yes,1,1,1,0,1,1
882290,no,-99,1,0,0,0,0
860394,yes,0,1,1,0,0,0
864233,yes,1,-99,0,0,0,0
804357,yes,0,-99,0,0,0,0
864233,yes,0,-99,0,0,0,0
804357,no,-99,-99,0,0,0,0
864233,yes,1,-99,0,0,0,0
804357,no,-99,-99,0,0,0,0
897882,yes,0,-99,0,0,0,0
884796,yes,0,-99,0,0,0,0
897882,yes,0,-99,0,0,0,0
884796,yes,0,-99,0,0,0,0
897882,yes,0,-99,0,0,0,0
884796,yes,0,-99,0,0,0,0
897882,yes,0,-99,0,0,0,0
884796,yes,0,-99,0,0,0,0
897882,yes,0,-99,0,0,0,0
884796,no,-99,-99,0,0,0,0
838330,yes,1,1,1,0,1,1
893783,yes,1,1,1,0,1,1
881405,yes,1,1,1,1,1,1
881765,yes,0,1,0,0,0,0
881405,yes,0,1,1,0,0,0
881765,yes,0,1,0,0,0,0
881405,yes,0,1,1,0,0,0
881765,yes,0,1,0,0,0,0
855886,yes,1,1,1,1,1,1
826486,yes,1,1,1,1,1,1
855886,yes,1,1,1,1,1,1
826486,yes,1,1,1,1,1,1
855886,yes,1,1,1,1,1,1
826486,yes,0,1,1,0,0,0
855886,yes,1,1,1,1,1,1
826486,no,-99,1,0,0,0,0
855886,yes,1,1,1,1,1,1
826486,no,-99,1,0,0,0,0
855886,yes,1,1,1,1,1,1
826486,yes,0,1,1,0,0,0
855886,yes,1,1,1,0,0,0
826486,yes,1,1,1,0,0,0
855886,yes,1,1,1,0,0,0
826486,yes,1,1,1,0,0,0
855886,yes,1,1,0,0,0,0
826486,yes,1,1,0,0,0,0
895410,yes,1,0,0,0,0,0
804473,yes,1,0,0,0,0,0
895410,yes,1,0,0,0,0,0
804473,yes,1,0,0,0,0,0
849291,no,-99,1,0,0,0,0
801348,yes,1,1,1,0,1,0
803689,yes,1,1,1,0,1,1
889901,yes,1,1,1,0,0,0
803689,yes,0,1,1,0,0,0
889901,yes,0,1,1,0,0,0
803689,no,-99,0,0,0,0,0
889901,yes,0,0,1,0,0,0
803689,no,-99,0,0,0,0,0
889901,yes,1,0,1,0,0,0
803689,no,-99,0,0,0,0,0
889901,yes,1,0,1,0,0,0
803689,no,-99,0,0,0,0,0
889901,yes,0,0,1,0,0,0
803689,no,-99,0,0,0,0,0
889901,yes,1,0,1,0,0,0
803689,no,-99,1,0,0,0,0
889901,yes,1,1,1,1,1,1
803689,no,-99,1,0,0,0,0
889901,yes,1,1,1,1,1,1
819226,yes,1,1,1,1,1,1
815066,no,-99,1,0,0,0,0
819226,yes,1,1,1,0,0,0
815066,yes,1,1,1,0,0,0
819226,yes,1,1,1,0,0,0
815066,yes,1,1,1,0,0,0
819226,yes,1,1,1,0,0,0
815066,yes,1,1,1,0,0,0
819226,yes,1,1,0,0,0,0
815066,yes,1,1,0,0,0,0
819226,yes,1,1,0,0,0,0
815066,yes,1,1,0,0,0,0
819226,yes,1,1,0,0,0,0
815066,yes,1,1,0,0,0,0
819226,yes,1,1,0,0,0,0
815066,yes,1,1,0,0,0,0
819226,yes,1,1,0,0,0,0
815066,yes,1,1,0,0,0,0
883621,yes,1,1,1,0,1,1
858447,yes,1,1,1,0,1,1
883621,yes,0,1,1,0,0,0
858447,yes,1,1,1,0,1,1
883621,yes,0,1,1,0,0,0
858447,yes,0,1,1,0,0,0
883621,yes,0,1,1,0,0,0
858447,yes,1,1,1,0,1,1
883621,yes,0,1,1,0,0,0
858447,yes,1,1,1,0,1,1
867532,no,-99,1,0,0,0,0
890322,yes,1,1,1,0,1,1
867532,no,-99,1,0,0,0,0
890322,yes,1,1,1,1,1,1
867532,no,-99,1,0,0,0,0
890322,yes,0,1,1,0,0,0
851425,yes,1,1,1,1,1,1
826254,yes,1,1,1,1,1,1
851425,yes,1,1,1,1,1,1
826254,yes,1,1,1,1,1,1
851425,yes,1,1,1,1,1,1
826254,yes,1,1,1,1,1,1
851425,yes,1,1,1,0,0,0
826254,yes,1,1,1,0,0,0
851425,yes,1,1,1,0,0,0
826254,yes,1,1,1,0,0,0
851425,yes,1,1,0,0,0,0
826254,yes,1,1,0,0,0,0
851425,yes,1,1,0,0,0,0
826254,yes,1,1,0,0,0,0
851425,yes,1,1,0,0,0,0
826254,yes,1,1,0,0,0,0
851425,yes,1,1,0,0,0,0
826254,yes,1,1,0,0,0,0
827630,yes,1,1,1,1,1,1
803775,yes,1,1,1,1,1,1
827630,yes,1,1,1,1,1,1
803775,yes,1,1,1,1,1,1
827630,yes,1,1,1,1,1,1
803775,yes,1,1,1,1,1,1
827630,yes,1,1,1,1,1,1
803775,yes,1,1,1,1,1,1
827630,yes,1,1,1,0,0,0
803775,yes,1,1,1,0,0,0
827630,yes,1,1,1,0,0,0
803775,yes,1,1,1,0,0,0
827630,yes,0,1,1,0,0,0
803775,yes,0,1,1,0,0,0
827630,yes,1,1,0,0,0,0
803775,yes,1,1,0,0,0,0
827630,yes,0,1,0,0,0,0
803775,yes,0,1,0,0,0,0
839013,yes,0,-99,0,0,0,0
853244,yes,0,-99,0,0,0,0
839013,yes,0,-99,0,0,0,0
853244,yes,0,-99,0,0,0,0
839013,yes,0,-99,0,0,0,0
853244,no,-99,-99,0,0,0,0
839013,yes,0,-99,0,0,0,0
853244,no,-99,-99,0,0,0,0
839013,yes,0,-99,0,0,0,0
853244,no,-99,-99,0,0,0,0
816580,yes,1,1,1,0,1,1
861489,yes,1,1,1,0,1,1
816580,yes,0,1,1,0,0,0
861489,yes,0,1,1,0,0,0
816580,yes,0,1,1,0,0,0
861489,no,-99,1,0,0,0,0
820269,yes,1,1,1,0,1,1
802987,yes,1,1,1,0,1,1
820269,yes,1,1,1,0,1,1
802987,yes,1,1,1,0,1,1
820269,yes,0,1,1,0,0,0
802987,yes,1,1,1,0,1,1
845465,yes,1,1,0,0,0,0
886306,yes,1,1,0,0,0,0
845465,yes,1,1,0,0,0,0
886306,yes,0,1,0,0,0,0
845465,yes,1,1,0,0,0,0
886306,yes,1,1,0,0,0,0
845465,yes,1,1,0,0,0,0
886306,yes,1,1,0,0,0,0
845465,yes,1,1,0,0,0,0
886306,yes,0,1,0,0,0,0
885748,yes,0,-99,0,0,0,0
836727,no,-99,-99,0,0,0,0
823281,no,-99,1,0,0,0,0
853753,yes,1,1,1,0,1,1
823281,no,-99,1,0,0,0,0
853753,yes,1,1,1,0,1,1
823281,no,-99,1,0,0,0,0
853753,yes,0,1,1,0,0,0
823281,no,-99,1,0,0,0,0
853753,yes,1,1,1,0,1,1
823281,no,-99,1,0,0,0,0
853753,yes,1,1,1,0,1,1
851458,yes,1,0,0,0,0,0
822171,yes,0,0,0,0,0,0
851458,yes,0,0,0,0,0,0
822171,no,-99,0,0,0,0,0
851458,yes,1,0,0,0,0,0
822171,no,-99,0,0,0,0,0
802865,yes,0,-99,0,0,0,0
816067,no,-99,-99,0,0,0,0
802865,yes,0,-99,0,0,0,0
816067,no,-99,-99,0,0,0,0
836215,yes,1,1,1,0,1,1
856134,yes,1,1,1,0,1,1
836215,no,-99,1,0,0,0,0
856134,yes,0,1,1,0,0,0
801489,no,-99,1,0,0,0,0
814773,yes,1,1,0,0,0,0
874688,no,-99,1,0,0,0,0
859259,yes,1,1,1,0,1,1
874688,no,-99,1,0,0,0,0
859259,yes,1,1,1,0,1,1
874688,no,-99,1,0,0,0,0
859259,yes,1,1,1,1,1,1
874688,no,-99,1,0,0,0,0
859259,yes,0,1,1,0,0,0
874688,no,-99,1,0,0,0,0
859259,yes,1,1,1,1,1,1
874688,no,-99,1,0,0,0,0
859259,yes,1,1,1,1,1,1
874688,no,-99,1,0,0,0,0
859259,yes,1,1,1,1,1,1
849697,no,-99,1,0,0,0,0
865289,yes,1,1,1,0,1,0
869055,no,-99,-99,0,0,0,0
864035,no,-99,-99,0,0,0,0
869055,no,-99,-99,0,0,0,0
864035,no,-99,-99,0,0,0,0
869055,no,-99,-99,0,0,0,0
864035,no,-99,-99,0,0,0,0
869055,no,-99,-99,0,0,0,0
864035,no,-99,-99,0,0,0,0
869055,no,-99,-99,0,0,0,0
864035,no,-99,-99,0,0,0,0
825604,yes,0,1,0,0,0,0
864462,yes,1,1,1,0,1,1
825604,yes,1,1,1,0,1,1
864462,yes,1,1,1,0,1,1
825604,yes,0,1,1,0,0,0
864462,yes,1,1,1,0,1,1
838360,yes,0,1,0,0,0,0
826293,yes,1,1,0,0,0,0
838360,yes,1,1,0,0,0,0
826293,yes,1,1,0,0,0,0
838360,yes,1,1,0,0,0,0
826293,yes,1,1,0,0,0,0
838360,yes,1,1,0,0,0,0
826293,yes,1,1,0,0,0,0
838360,yes,1,1,0,0,0,0
826293,yes,1,1,0,0,0,0
838360,yes,1,1,0,0,0,0
826293,yes,1,1,0,0,0,0
838360,yes,1,1,0,0,0,0
826293,yes,1,1,0,0,0,0
838360,yes,1,1,0,0,0,0
826293,yes,1,1,0,0,0,0
838360,yes,1,1,0,0,0,0
826293,yes,1,1,0,0,0,0
869277,yes,1,1,0,0,0,0
807061,yes,1,1,0,0,0,0
869277,yes,1,1,0,0,0,0
807061,yes,1,1,0,0,0,0
869277,yes,1,1,0,0,0,0
807061,yes,1,1,0,0,0,0
869277,yes,1,1,0,0,0,0
807061,yes,1,1,0,0,0,0
869277,yes,1,1,0,0,0,0
807061,yes,1,1,0,0,0,0
869277,yes,1,1,0,0,0,0
807061,yes,1,1,0,0,0,0
869277,yes,1,1,0,0,0,0
807061,yes,1,1,0,0,0,0
869277,yes,1,1,0,0,0,0
807061,yes,1,1,0,0,0,0
810421,yes,1,1,1,0,1,0
850588,yes,1,1,1,0,1,0
810421,yes,0,1,1,0,0,0
850588,yes,1,1,1,0,1,0
810421,yes,0,1,1,0,0,0
850588,yes,1,1,1,0,1,1
810421,yes,0,1,1,0,0,0
850588,yes,1,1,1,0,1,1
810421,yes,0,1,1,0,0,0
850588,yes,1,1,1,0,1,1
810421,no,-99,1,0,0,0,0
850588,yes,1,1,1,0,1,1
810421,no,-99,1,0,0,0,0
850588,yes,1,1,1,0,1,1
810421,no,-99,1,0,0,0,0
850588,yes,1,1,1,0,1,1
810421,no,-99,1,0,0,0,0
850588,yes,1,1,1,1,1,1
848849,no,-99,1,0,0,0,0
861135,yes,1,1,1,0,1,1
848849,no,-99,1,0,0,0,0
861135,yes,1,1,1,0,1,1
861135,yes,0,1,1,0,0,0
848849,no,-99,1,0,0,0,0
826870,yes,1,1,0,0,0,0
821270,yes,1,1,0,0,0,0
826870,no,-99,1,0,0,0,0
821270,yes,1,1,0,0,0,0
890890,yes,0,-99,0,0,0,0
815609,no,-99,-99,0,0,0,0
890890,yes,0,-99,0,0,0,0
815609,no,-99,-99,0,0,0,0
890890,yes,1,1,1,0,0,0
815609,no,-99,1,0,0,0,0
801391,yes,1,0,1,0,0,0
820559,yes,1,0,1,0,0,0
801391,yes,1,1,1,0,1,1
820559,yes,1,1,1,0,1,1
801391,yes,1,1,1,0,1,1
820559,yes,1,1,1,0,1,1
801391,yes,1,1,1,0,1,1
820559,yes,1,1,1,0,1,1
801391,yes,0,1,1,0,0,0
820559,yes,1,1,1,0,1,1
820559,yes,1,1,1,0,1,0
801391,yes,1,1,1,0,1,0
827856,yes,1,1,1,0,0,0
805438,yes,1,1,1,0,0,0
827856,yes,1,1,1,0,0,0
805438,yes,1,1,1,0,0,0
827856,yes,1,1,0,0,0,0
805438,yes,1,1,0,0,0,0
894848,yes,1,-99,1,0,0,0
823916,yes,1,-99,1,0,0,0
894848,yes,0,-99,0,0,0,0
823916,yes,0,-99,0,0,0,0
881915,yes,1,1,1,1,1,1
840039,yes,1,1,1,0,0,0
881915,yes,0,1,1,0,0,0
840039,yes,1,1,1,0,0,0
881915,no,-99,-99,0,0,0,0
840039,yes,1,-99,1,0,0,0
881915,no,-99,-99,0,0,0,0
840039,yes,1,-99,1,0,0,0
881915,no,-99,-99,0,0,0,0
840039,yes,1,-99,1,0,0,0
881915,no,-99,-99,0,0,0,0
840039,yes,1,-99,1,0,0,0
881915,no,-99,-99,0,0,0,0
840039,yes,1,-99,1,0,0,0
881915,no,-99,1,0,0,0,0
840039,yes,1,1,1,0,0,0
881915,no,-99,1,0,0,0,0
840039,yes,1,1,0,0,0,0
870623,yes,1,1,1,0,0,0
831469,no,-99,1,0,0,0,0
870623,yes,1,1,0,0,0,0
831469,no,-99,1,0,0,0,0
827035,no,-99,1,0,0,0,0
899072,yes,1,1,1,1,1,1
881600,yes,1,0,1,0,0,0
881710,yes,1,0,1,0,0,0
881600,yes,1,0,1,0,0,0
881710,no,-99,0,0,0,0,0
894650,yes,1,1,1,0,1,1
816854,yes,1,1,1,0,1,1
894650,yes,1,1,1,0,1,1
816854,yes,1,1,1,0,1,1
894650,yes,1,1,1,0,1,1
816854,yes,1,1,1,0,1,1
814804,yes,0,-99,0,0,0,0
814804,yes,1,0,1,0,0,0
816854,yes,1,0,1,0,0,0
814804,yes,1,0,1,0,0,0
816854,yes,1,0,1,0,0,0
814804,yes,1,0,1,0,0,0
816854,yes,1,0,1,0,0,0
814804,yes,0,0,1,0,0,0
816854,yes,1,0,1,0,0,0
814804,yes,1,0,1,0,0,0
816854,yes,1,0,1,0,0,0
816876,yes,1,1,1,1,1,1
855203,yes,1,1,1,1,1,1
816876,no,-99,1,0,0,0,0
855203,yes,1,1,1,1,1,1
816876,no,-99,1,0,0,0,0
855203,yes,1,1,1,1,1,1
800506,no,-99,1,0,0,0,0
840393,yes,1,1,1,0,1,0
800506,no,-99,1,0,0,0,0
840393,yes,1,1,1,0,1,0
800506,no,-99,1,0,0,0,0
840393,yes,1,1,1,0,1,0
800506,no,-99,1,0,0,0,0
840393,yes,1,1,1,0,1,0
800506,no,-99,1,0,0,0,0
840393,yes,1,1,1,0,1,0
837454,yes,1,1,1,0,1,1
814239,yes,1,1,1,0,1,1
837454,yes,1,1,1,0,1,1
814239,yes,1,1,1,0,1,1
837454,yes,1,1,1,0,1,1
814239,yes,0,1,1,0,0,0
837454,yes,1,1,1,0,1,1
814239,yes,0,1,1,0,0,0
810687,yes,0,-99,0,0,0,0
872113,no,-99,-99,0,0,0,0
868908,yes,0,-99,0,0,0,0
898757,yes,0,-99,0,0,0,0
867269,yes,1,1,1,0,0,0
817007,yes,1,1,1,0,0,0
867269,yes,1,1,1,0,0,0
817007,yes,1,1,1,0,0,0
867269,yes,1,1,1,0,0,0
817007,yes,1,1,1,0,0,0
867269,yes,1,1,0,0,0,0
817007,yes,1,1,0,0,0,0
867269,yes,1,1,0,0,0,0
817007,yes,1,1,0,0,0,0
867269,yes,1,1,0,0,0,0
817007,yes,1,1,0,0,0,0
867269,yes,1,1,0,0,0,0
817007,yes,1,1,0,0,0,0
867269,yes,1,1,0,0,0,0
817007,yes,1,1,0,0,0,0
867269,yes,1,1,0,0,0,0
817007,yes,1,1,0,0,0,0
847116,yes,0,1,0,0,0,0
880432,yes,1,1,1,0,1,0
850439,yes,0,-99,0,0,0,0
880432,yes,1,0,1,0,0,0
850439,yes,1,0,1,0,0,0
825628,no,-99,-99,0,0,0,0
800271,no,-99,-99,0,0,0,0
825628,no,-99,-99,0,0,0,0
800271,no,-99,-99,0,0,0,0
825628,no,-99,-99,0,0,0,0
800271,no,-99,-99,0,0,0,0
825628,no,-99,-99,0,0,0,0
800271,no,-99,-99,0,0,0,0
825628,no,-99,-99,0,0,0,0
800271,no,-99,-99,0,0,0,0
899588,yes,1,1,1,0,1,1
813696,yes,1,1,1,0,1,1
899588,yes,0,1,1,0,0,0
813696,yes,0,1,1,0,0,0
899588,yes,1,1,1,0,1,1
813696,yes,1,1,1,0,1,1
899588,yes,0,1,1,0,0,0
813696,yes,0,1,1,0,0,0
899588,yes,0,1,1,0,0,0
813696,yes,0,1,1,0,0,0
875906,no,-99,1,0,0,0,0
812826,yes,0,1,1,0,0,0
875906,no,-99,1,0,0,0,0
812826,yes,1,1,1,0,1,0
875906,no,-99,1,0,0,0,0
812826,yes,0,1,1,0,0,0
875906,no,-99,1,0,0,0,0
812826,yes,1,1,1,0,1,0
875906,no,-99,1,0,0,0,0
812826,yes,1,1,1,0,1,0
875906,no,-99,1,0,0,0,0
812826,yes,1,1,1,0,1,0
825137,no,-99,1,0,0,0,0
878366,yes,1,1,1,0,1,1
851165,no,-99,1,0,0,0,0
887246,yes,1,1,1,1,1,1
858627,yes,1,1,1,0,1,1
894204,yes,1,1,1,0,1,1
858627,yes,1,1,1,0,1,1
894204,yes,1,1,1,0,1,1
858627,yes,0,1,1,0,0,0
894204,yes,0,1,1,0,0,0
858627,no,-99,1,0,0,0,0
894204,yes,0,1,1,0,0,0
863037,yes,1,1,0,0,0,0
833718,yes,1,1,0,0,0,0
863037,yes,0,1,0,0,0,0
833718,yes,1,1,0,0,0,0
863037,no,-99,-99,0,0,0,0
833718,no,-99,-99,0,0,0,0
863037,no,-99,-99,0,0,0,0
833718,no,-99,-99,0,0,0,0
